,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
578,RunningWithTum1,#RunningWithTumiSole Created by @tumisole for BoMgijimi! ‘Put your Sole in it’ @runningwithtumisole on IG,,6380,7835,102323,1,For The Love Of 🏃🏾‍♂️ ✅ #welkom #Thabong #justrunningac #RunningWithTumiSole #FetchYourBody2022 #RunningIsAddictive #UnderArmour #UAAllOutMile https://t.co/09aRPnRfrp,"['welkom', 'Thabong', 'justrunningac', 'RunningWithTumiSole', 'FetchYourBody2022', 'RunningIsAddictive']"
579,PhotoLove25,Photography and Animals❤️,,3524,1084,27744,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #bp #underarmour #loft: https://t.co/du7juWPXWd https://t.co/wMbmKyPG2j,"['poshmark', 'fashion', 'style', 'shopmycloset', 'bp', 'underarmour', 'loft']"
580,FabulousStylen,Fashion & Beauty,USA,31,33,8821,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #kutfromthekloth: https://t.co/0FInMxS6Pq https://t.co/qJ5lkjwuPa,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'kutfromthekloth']"
581,AshleyJeanWade,"ig: ashesbeautybio snap: ashleyjean1988 
fb:@ashesbeautybio","Gig Harbor, WA",258,27,1341,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @MailersM #poshmark #fashion #style #shopmycloset #underarmour #vans: https://t.co/LqJ8sC8ylO https://t.co/ANW4KEPHiS,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'vans']"
582,CainG1982,owner of Cain Enterprises fashion boutique. check us out and see what we have available on the platforms you love to shop!,"Madison, wi",159,26,5366,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #freeassembly #katespade: https://t.co/BfyIWZXM0r https://t.co/rpp6gzcDVd,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'freeassembly', 'katespade']"
583,JGMagathan,Dentist,,5,9,335,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @konix_x #poshmark #fashion #style #shopmycloset #underarmour #lisagozlan #gucci: https://t.co/OjhW94Ikja https://t.co/K3JJUjaTNH,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'lisagozlan', 'gucci']"
584,sarah_boyd1,"God fearing , Plexus lovin ambassador.",Texas,650,186,12380,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @fournier_sarita #poshmark #fashion #style #shopmycloset #disney #underarmour #enesco: https://t.co/DtzPeC9u93 https://t.co/TJU5u4zE8B,"['poshmark', 'fashion', 'style', 'shopmycloset', 'disney', 'underarmour', 'enesco']"
585,_NtsikiBaraka_,"You cannot mandate philanthropy. It has to come from within, and when it does, it is deeply satisfying.","South Africa , Centurion",4445,1021,9388,1,For The Love Of 🏃🏾‍♂️ ✅ #welkom #Thabong #justrunningac #RunningWithTumiSole #FetchYourBody2022 #RunningIsAddictive #UnderArmour #UAAllOutMile https://t.co/09aRPnRfrp,"['welkom', 'Thabong', 'justrunningac', 'RunningWithTumiSole', 'FetchYourBody2022', 'RunningIsAddictive', 'UnderArmour', 'UAAllOutMile']"
586,roobarbavfc,,📍The Second City ,552,168,782,0,Just bumped into @OfficialTM_3 in Merry Hill… 💜💙#tyronemings #avfc #underarmour #jd https://t.co/g7S5KD7uOk,"['tyronemings', 'avfc', 'underarmour', 'jd']"
587,Tickeron,Follow us to receive trading signals from our A.I.,"Sunnyvale, CA",745,16846,1852852,0,This is why Hedge Funds use A.I. $UAA RSI Indicator left the oversold zone. #UnderArmour #stockmarket #stock https://t.co/EXtLv9ksFj https://t.co/A6XTm2iU8g,"['UnderArmour', 'stockmarket', 'stock']"
588,nkruse821,mommy of two beautiful girls and three boys!,,250,55,1264,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #lululemonathletica #columbia: https://t.co/YFyiiWIgda https://t.co/IsJaTtsBeO,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'lululemonathletica', 'columbia']"
589,PopWoods3,,,11,10,3226,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #michaelkors #underarmour #diesel: https://t.co/wD5YfvaPlJ https://t.co/dznV0o0B9F,"['poshmark', 'fashion', 'style', 'shopmycloset', 'michaelkors', 'underarmour', 'diesel']"
590,KBsadmom,"Check out my 🛍Poshmark🛍 closet
@fashionkrista 
Create your free account and save $10 on your first purchase with any closet. Use my code 
FASHIONKRISTA","Texas, USA",96,79,4966,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #savagexfenty #nike #underarmour: https://t.co/744geEkXBh https://t.co/p8zPLW9qoZ,"['poshmark', 'fashion', 'style', 'shopmycloset', 'savagexfenty', 'nike', 'underarmour']"
591,AB_Philosopher,"#photography & #designs on #zazzle
Affiliate links of #womensfashion #Homedecor #menswear
(I don't F4F)",In my own world,38,1224,74518,8,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #lauraplus #underarmour #madewell: https://t.co/Y1DOFixJ9I https://t.co/uKUoxBPBEf,"['poshmark', 'fashion', 'style', 'shopmycloset']"
592,KsmorrisLewis,"Second Hand Clothes, Shoes, Accessories, New & Boutique items as well!👜👠Check out my Poshmark & Mercari Store pages! You can NOW book me for readings.Use Link","Waynesboro, VA",239,103,3732,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #asics #adidas: https://t.co/K4s14V3VOW https://t.co/hlgRwuCK74,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'asics', 'adidas']"
593,skrloverespect,"Ted Baker Connoisseur
 Ralph Lauren Connoisseur
#poshmarkseller
#ebayseller
#fashioncollector","Atlanta, GA",172,134,11647,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #dior #universalthread #underarmour: https://t.co/PSQZH95zz0 https://t.co/MNQdhdbJ3s,"['poshmark', 'fashion', 'style', 'shopmycloset', 'dior', 'universalthread', 'underarmour']"
594,timpglobal58,looking for a tee time,,357,4,75,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @BrazilAllure #poshmark #fashion #style #shopmycloset #gucci #jmcollection #underarmour: https://t.co/wdU4DARbnH https://t.co/Zdqgn1EGBK,"['poshmark', 'fashion', 'style', 'shopmycloset', 'gucci', 'jmcollection', 'underarmour']"
595,JustinBrauer,"My kids and the gym and my fiancé are my passion. Straight edge clean living, healthy body healthy mind. Engaged to the girl of my dreams 🔥❤️Paula❤️",,86,20,303,0,"Back at the gym after a week, not a big session but still a session. #nikesb #underarmour #gym #workout #training https://t.co/4BBTSAY3n0","['nikesb', 'underarmour', 'gym', 'workout', 'training']"
596,Scarlet2Gray,,,7,45,5477,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @77suzyc #poshmark #fashion #style #shopmycloset #xhilaration #underarmour #maurices: https://t.co/jZNQeLa0Au https://t.co/TuaSCxmm6G,"['poshmark', 'fashion', 'style', 'shopmycloset', 'xhilaration', 'underarmour', 'maurices']"
597,robino98,I am an Early Childhood teacher at La Petite Academy and support staff for autistic  clients. Check out my Poshmart closet! My items are shown. Click on to buy!,"Raytown, MO",585,267,28824,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Mel5757 #poshmark #fashion #style #shopmycloset #underarmour #whitehouseblackmarket #madewell: https://t.co/ve3Oi2GDOP https://t.co/6eGsgbf2Tb,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'whitehouseblackmarket', 'madewell']"
598,viveeeanne,Posh Ambassador II 🛍 New to Poshmark? Use my referral code VIVEEEANNE when you sign up and you’ll get a $10 discount on your first purchase!,"Florida, USA",565,370,1606,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nobrandnotsure #polobyralphlauren #underarmour: https://t.co/mabH8mYtF0 https://t.co/OytHK8iW5R,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nobrandnotsure', 'polobyralphlauren', 'underarmour']"
599,niknik1285,,,348,65,3231,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #footjoy #polobyralphlauren: https://t.co/58HQaW1Kgr https://t.co/V8UxHRyuxb,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'footjoy', 'polobyralphlauren']"
600,eardot860,"Reseller of bleached Garments ☢☢
 ✂📏♻👕
Sneaker Rehab🖌👟💊
Shoe and Clothes Customizer Of  Sustainable Materials
Poshmark https://t.co/9HHEOlu348","Austin, TX",325,374,1332,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #bobbyjones #vans #underarmour: https://t.co/L9dTr8YbTd https://t.co/VNsVnZxajP,"['poshmark', 'fashion', 'style', 'shopmycloset', 'bobbyjones', 'vans', 'underarmour']"
601,vsolis,Emprendedor online.,Estados Unidos,45,72,3013,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #nike #thenorthface: https://t.co/gAdhtpTHgV https://t.co/e9EGlf7Mml,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'nike', 'thenorthface']"
602,billy_barton1,"6'6"" Combo guard | Class of 2023 | 4.0 GPA | Melbourne Australia | McKinnon Cougars 18.1 | NCSA: https://t.co/WhsQMihbMs","Melbourne, Australia",337,55,42,0,New kicks to see out the season. Here we go. Here we go! #Curry9 #UnderArmour https://t.co/vqqLg8l5pv,"['Curry9', 'UnderArmour']"
603,kanadianbest,"https://t.co/ZJK4Q3dy6l – Your Prime Discount Store For Computers|Electronic|Games|Toys|Drones|Everything Tech & More.
Easy Returns | Money Back Guarantee",,432,748,338884,0,C$51.35 - #FreeShipping | One Day Sale�Hurry! Under Armour Men&amp;#39;s Rival Fleece Hoodie #UnderArmour       ?? https://t.co/03qgePgOkd       #sharious  #canadianbestseller  #canada #usa #product #1357092  #Armour  #Fleece  #Hoodie  #Mens  #Rival  #Under #Under. https://t.co/9vBvPXSx9c,"['FreeShipping', 'UnderArmour', 'sharious', 'canadianbestseller', 'canada', 'usa', 'product', 'Armour', 'Fleece', 'Hoodie', 'Mens', 'Rival', 'Under', 'Under']"
604,freakschick_23,"I'm a sweet n loving southern Italian girl until you make me mad then, well not so much!😙😗😏☺️","Arizona, USA",184,56,18431,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @WiscoEnterprise #poshmark #fashion #style #shopmycloset #underarmour: https://t.co/XwSreRgjhj https://t.co/zqjsHsInOG,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour']"
605,reneeszuzu,"Mom to 2 beautiful girls, wife to one funny guy, Poshmark seller.","Overland Park, KS",719,295,31592,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @ChocolateQ12 @WeltonBarb88 #poshmark #fashion #style #shopmycloset #underarmour #levis #shymonsworld: https://t.co/Rw06IlTBBq https://t.co/4WvnxqDTh6,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'levis', 'shymonsworld']"
606,conniek1968,,,180,25,1697,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @BlushBboutique #poshmark #fashion #style #shopmycloset #underarmour #tysa #blushbelle: https://t.co/3eTBZFwj4B https://t.co/32R3OpPxW1,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'tysa', 'blushbelle']"
607,Rebecca39421272,"Wife, fur mama, poshmark reseller and independent Pampered Chef consultant -- buy my stuff!","Hinesville, GA",126,6,555,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @BrendaQJones1 #poshmark #fashion #style #shopmycloset #polobyralphlauren #nike #underarmour: https://t.co/D8imsgoDn0 https://t.co/bG8EHbIpsG,"['poshmark', 'fashion', 'style', 'shopmycloset', 'polobyralphlauren', 'nike', 'underarmour']"
608,diamondj98us,Rodan and Fields Dermatologists Consulant,Ga,237,45,1217,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #lulus #underarmour #davmav2: https://t.co/BKycvlx7Bx https://t.co/pBDlbWPKVX,"['poshmark', 'fashion', 'style', 'shopmycloset', 'lulus', 'underarmour', 'davmav2']"
609,nctraders,"We are finders of awesome clothing, shoes, and accessories and pass them along to people around the world at great prices!",North Carolina,19,4,1215,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour: https://t.co/Ata7FbRiku https://t.co/reW8vZk24x,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour']"
610,neelillek,Mom 👨‍👦‍👦TV Junkie 📺 ❤️eBay & Poshmark 👗 College Graduate Class of 2020 👩‍🎓,,28,15,1765,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #oldnavy: https://t.co/bUB4Ej493S https://t.co/6hwV1OACIQ,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'oldnavy']"
611,mademerald,,,5,20,4842,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #origamiowl #hollister: https://t.co/sIDE4DdlNT https://t.co/91jbxkNHF2,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'origamiowl', 'hollister']"
612,colleenkty,,"Texas, USA",60,6,329,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #pacsun #nike: https://t.co/HbEBfQwGib https://t.co/pKZ8ASyoRF,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'pacsun', 'nike']"
613,soon2bcourtney,,,37,27,2501,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #ugg #underarmour #missme: https://t.co/adQlZD9Von https://t.co/e73AcHGBwA,"['poshmark', 'fashion', 'style', 'shopmycloset', 'ugg', 'underarmour', 'missme']"
614,pluto0237,,,3,5,1378,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #celebrateit #gianvitorossi #underarmour: https://t.co/ZrOlGKnf91 https://t.co/eGQzwIFwVQ,"['poshmark', 'fashion', 'style', 'shopmycloset', 'celebrateit', 'gianvitorossi', 'underarmour']"
615,Regels2fashion,"#RegelsIIFashion
 Launching S O O N","Tampa, FL",4,6,21,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Sadie1Jewel #poshmark #fashion #style #shopmycloset #underarmour #madewell #whitehouseblackmarket: https://t.co/aGw84yNUlU https://t.co/rFKCHrqSMm,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'madewell', 'whitehouseblackmarket']"
616,janetwyatt5198,,,1,3,43,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @cevinwilliams1 #poshmark #fashion #style #shopmycloset #underarmour #newbalance: https://t.co/lQfqkqEJ5g https://t.co/Q4SQSlMCXg,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'newbalance']"
617,bamby032000,,Beach Park Il ,11,52,605,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Jholla1010 @outlaw239 #poshmark #fashion #style #shopmycloset #airforce #gregnormancollection #underarmour: https://t.co/duIa0io1bi https://t.co/NGrGXgLcsn,"['poshmark', 'fashion', 'style', 'shopmycloset', 'airforce', 'gregnormancollection', 'underarmour']"
618,TammyFrost,"Website Designer/Developer, Freelance Worker and Online Writer. I love helping those in need. Feel free to follow and send me a Tweet!","Oregon, United States",2361,2337,13018,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #billabong #underarmour #nike: https://t.co/lqPB0T8oTX https://t.co/iXk96ZAvgi,"['poshmark', 'fashion', 'style', 'shopmycloset', 'billabong', 'underarmour', 'nike']"
619,1janiedough1,"None of us are special, especially here on this ""platform"".",,85,97,7911,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @TexasShoppe #poshmark #fashion #style #shopmycloset #thelimited #bananarepublic #underarmour: https://t.co/vtAIICwdM8 https://t.co/Zlni5iVmUd,"['poshmark', 'fashion', 'style', 'shopmycloset', 'thelimited', 'bananarepublic', 'underarmour']"
620,Sweettfabrizio,#PoshmarkAmbassador #PoshmarkAffiliate #PoshmarkSeller #shopmycloset #Fashionista #Style #BossLady #Poshlove #SuperMom,"Raleigh, NC",193,362,15271,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #none #underarmour #catjack: https://t.co/9ixGB2q7gk https://t.co/kXMCxHXTGY,"['poshmark', 'fashion', 'style', 'shopmycloset', 'none', 'underarmour', 'catjack']"
621,AveMariaThrifts,Thrifting for Fun & Funds,,81,3,335,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #coach #underarmour #wilsonsleather: https://t.co/fobX2kEkO6 https://t.co/BdKq5hduIv,"['poshmark', 'fashion', 'style', 'shopmycloset', 'coach', 'underarmour', 'wilsonsleather']"
622,ZMCVenturesLLC,I’m weird as hell and I love cats. Idk. Someone write me a better bio.,,138,24,1167,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #apparis #underarmour #cacique: https://t.co/p2Co31NwFy https://t.co/YgHGMrHWJD,"['poshmark', 'fashion', 'style', 'shopmycloset', 'apparis', 'underarmour', 'cacique']"
