,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
375,DeeDeeCohen1,"Customer Service rep at Bohemian Groove Bazaar, Authentic Retro Hippy Clothing, hand-made in India, on sale every day!",,11,42,4145,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #raedunn #nike #vintage: https://t.co/3EZVsNDj5X https://t.co/aSXqQM4pZQ,"['poshmark', 'fashion', 'style', 'shopmycloset', 'raedunn', 'nike', 'vintage']"
376,CurrinCl,@CashApp $cMill1943,"Oak Park, IL",456,162,4671,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @KMoonwillow @meraz1409 #poshmark #fashion #style #shopmycloset #nike #verabradley: https://t.co/koZg4Y0kP0 https://t.co/DvjVflCuYx,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'verabradley']"
377,MonsterPuppa,"🇺🇸 Re-Seller on eBay, Poshmark, & Mercari. 🐘🏈🐘 Alabama Crimson Tide fanatic!  Texas ranch wife & mother to Burrcups. 🐶 🇺🇸 PROUD MAGA PATRIOT! 🇺🇸","Texas, USA",931,429,72999,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #allbirds #nike #fila: https://t.co/J9bQ6PQbFJ https://t.co/xZT0x8sHFr,"['poshmark', 'fashion', 'style', 'shopmycloset', 'allbirds', 'nike', 'fila']"
378,JMabern,,,12,4,183,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #marceloburloncountyofmilan #ralphlauren: https://t.co/DhHU7LrSkD https://t.co/G2YUyYeiqm,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'marceloburloncountyofmilan', 'ralphlauren']"
379,indialicensexpo,,,588,381,1699,0,"𝐓𝐡𝐨𝐮𝐠𝐡𝐭 𝐨𝐟 𝐓𝐡𝐞 𝐃𝐚𝐲

#morningmotivation #positivethought #thoughtoftheday #motivation #motivationthough #nike https://t.co/k7KONWTA0q","['morningmotivation', 'positivethought', 'thoughtoftheday', 'motivation', 'motivationthough', 'nike']"
380,Tata021962,,,18,4,2638,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #anthropologie #commando #nike: https://t.co/Scc0yWpj6u https://t.co/DsGAWyDQgl,"['poshmark', 'fashion', 'style', 'shopmycloset', 'anthropologie', 'commando', 'nike']"
381,Aimee40238575,,"South Houston, TX",5,1,267,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #michaelkors: https://t.co/rkkCAyXfXY https://t.co/RTKWTgOE7y,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'michaelkors']"
382,daniels2mom,Couldn't be a prouder mom and wife. God has blessed me!,,432,151,2607,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #jjill #nike #zara: https://t.co/uDrZEorGxU https://t.co/iNop89xEyP,"['poshmark', 'fashion', 'style', 'shopmycloset', 'jjill', 'nike', 'zara']"
383,RetweetDc,"This bot RTs tweets with # s related to #DCComics.Check pinned tweet for current hashtags. Help to maintain bot server⬇️
https://t.co/C7kclwtKwN",Gotham City,40,8881,485807,1,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Tracigonzalez @IndycarErin #poshmark #fashion #style #shopmycloset #squishmallows #nike #dccomics: https://t.co/jUGU6HMs76 https://t.co/sTbQR96tEK,['poshmark']
384,alexis_nelson20,Hope College ‘24,"Chelsea, MI",91,27,31,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #jolynclothing #nike: https://t.co/whmQxnGqJV https://t.co/AprQ3OHyPC,"['poshmark', 'fashion', 'style', 'shopmycloset', 'jolynclothing', 'nike']"
385,AMarieJewelry,Laid back glam for the modern woman,LOS ANGELES ✨🌆,59,1585,6222,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #petitesophisticate #willowclay: https://t.co/Aw7B0P20DS https://t.co/q7jWM4dQbk,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'petitesophisticate', 'willowclay']"
386,Jai_AriaSoul,"iKON×BIGBANGxTREASURE ×HANBIN 🆔️
my love is @IBGDRGN @D_dong_ii @YG_iKONIC @shxx131bi131  @treasuremembers
#เอสร่าดงยอกกี้ #김동혁 #iKON #DAISYBS",,310,83,43951,119,"#GDRAGON as 'The Creator' and 'King of Kpop' by Nike ✔️👑.
#peaceminusone #kwondo1 #nike https://t.co/mF6SKnfqcN","['GDRAGON', 'peaceminusone', 'kwondo1', 'nike']"
387,Jazziesposhmark,https://t.co/afOgYkWo2D  follow me on Poshmark @jazziesposhmark,"Florida, USA",2210,1123,3039,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #louisvuitton #starbucks: https://t.co/N8iWaC6Kt8 https://t.co/3O1IbxV2X1,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'louisvuitton', 'starbucks']"
388,Jessica88852524,,,8,0,368,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #galmeetsglam #cottonon #nike: https://t.co/cy6vvgnICx https://t.co/ikqXN7E0P0,"['poshmark', 'fashion', 'style', 'shopmycloset', 'galmeetsglam', 'cottonon', 'nike']"
389,miathebeast,,,17,15,6810,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #coalatree #nike #costablanca: https://t.co/6nZMd1xb3a https://t.co/octuq5Ls2i,"['poshmark', 'fashion', 'style', 'shopmycloset', 'coalatree', 'nike', 'costablanca']"
390,JenniPeaden,PoshMark *Wardrobe Wrangler* @butterbean_blue,,513,224,1589,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #finderskeepers #tracynegoshian #nike: https://t.co/2ZnjmBZU3r https://t.co/Di6M9pnk6Q,"['poshmark', 'fashion', 'style', 'shopmycloset', 'finderskeepers', 'tracynegoshian', 'nike']"
391,EchoBaseAA23,,,5,0,28,1,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Tracigonzalez @IndycarErin #poshmark #fashion #style #shopmycloset #squishmallows #nike #dccomics: https://t.co/jUGU6HMs76 https://t.co/sTbQR96tEK,"['poshmark', 'fashion', 'style', 'shopmycloset', 'squishmallows', 'nike', 'dccomics']"
392,WittmyerEvelyn,,,53,36,3677,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #universalthread #nike #allinmotion: https://t.co/HcDi00f39h https://t.co/39mOVmPRhJ,"['poshmark', 'fashion', 'style', 'shopmycloset', 'universalthread', 'nike', 'allinmotion']"
393,KathrynMiller8,,,228,14,881,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #esteelauder #nike #prettylittlething: https://t.co/bhx3rvz42Z https://t.co/cN67Jvo5Dd,"['poshmark', 'fashion', 'style', 'shopmycloset', 'esteelauder', 'nike', 'prettylittlething']"
394,KransSarah,"Rock music fan living in Titletown, USA. Proud Blugold.","Green Bay, WI",3762,338,3764,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #clove: https://t.co/6nj6Hu9mbW https://t.co/K04xMK0WHw,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'clove']"
395,atmos_tokyo,SHOP名である”atmos (アトモス)”は、atmosphere(大気)から由来し、大気のようにそこにあって当然のようなSHOPでありたい。“atmos”は、2000年、東京・原宿にヘッドショップをオープン。最新プロダクトのテストローンチやマーケティングなど東京のスニーカーカルチャーを世界に向けて発信しています。,日本 東京,4,134583,21387,1,"＼ PICK UP ITEM ／

▶︎ NIKE AS M NSW TEE
dr7987-060 / dr7987-247
¥4,070-(tax included)

BLACK：https://t.co/BzSxsAEt7O
KHAKI：https://t.co/0nuxqDbHNc

#nike #Tシャツ 
#atmos https://t.co/5nZd0j87Up","['nike', 'Tシャツ', 'atmos']"
396,ennomnom,App Business - Developer & Marketing,,9050,6711,206197,2,"SEAN: Square Toe Strap PU Plaited Mule Heels
Tag a friend who would love this!
FREE Shipping Worldwide
Get it here ---&gt; https://t.co/71hEgPSMpn
#onlineshopping #photooftheday #stylish #shoeslover #heelsaddict #trendy #nike #highheelshoes #shoefie https://t.co/Q8kiW3mlgc",[]
397,o_resell,Progress Over Perfection is the message that I'm trying to bring throughout this page.,,78,34,1073,1,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @o_resell #poshmark #fashion #style #shopmycloset #nike #incinternationalconcepts #bontrager: https://t.co/qPsg1jj2b0 https://t.co/ysNws2vf3l,"['poshmark', 'fashion', 'style']"
398,Christo34149218,,,47,2,16,2,"SEAN: Square Toe Strap PU Plaited Mule Heels
Tag a friend who would love this!
FREE Shipping Worldwide
Get it here ---&gt; https://t.co/71hEgPSMpn
#onlineshopping #photooftheday #stylish #shoeslover #heelsaddict #trendy #nike #highheelshoes #shoefie https://t.co/Q8kiW3mlgc",[]
399,ShankyMcWidleft,Unofficial Waterboy of THE Ohio State Buckeyes,"Columbus, OH",2235,402,33865,0,@UnnecRoughness @johncanzanobft What Phil wants Phil will get #nike,['nike']
400,soybadtimes,,ประเทศไทย,264,23,3843,12,"Olympic 6 
#kotd #snkrsliveheatingup 
#yoursneakersaredope 
#atmoscollectorsclub 
#snkrs #nike #jordan https://t.co/vOuABfKMRN","['kotd', 'snkrsliveheatingup', 'yoursneakersaredope', 'atmoscollectorsclub', 'snkrs', 'nike', 'jordan']"
401,NanaKennie,prayer Hardwork Dedication(PHD),Ghana,1113,436,12264,2,"Today's top #outfitgrid is by @ceye2eye.
▫️ #JohnElliottCo #Denim
▫️ #Nike x #OffWhite #Dunks
▫️ #TheCaseStudyGroup #Cap 
▫️ #Vintage #CokeII #Tee https://t.co/uB1lrBwF03",['outfitgrid']
402,DudeInvests,I trade #Stock and #Crypto with extreme discipline. Helping #Investors like you along in their journey. Follow and smack the bell 🔔 Want to learn? Ask! ➡️,"Los Angeles, CA",408,66,452,0,"#Nike is trading for $104.47, nearly the lowest it’s been in two years. 

Despite fast paced earnings growth, Nike has also grown its dividend to 1.2% per year. 

The dividend continues to increase yearly. 

What are your thoughts on $NKE 👇 https://t.co/w16A8cEFge",['Nike']
403,wildfortoys,"#Disney , #StarWars , #Funko , #FunkoSoda , #NFT , #Lego collector!","Chicago, IL",982,481,2412,1,My favorite #white #FunkoPhotoADayChallenge #nike and thanks to #cheerios for the mini Freddy and let’s not forget #uspostalservice for their services 🤘🏽 #funko @originalfunko the best!! https://t.co/vQvjCizT0V,"['white', 'FunkoPhotoADayChallenge', 'nike', 'cheerios']"
404,raslee40,"affiliate marketing for AMAZON WARRIORPLUS & CLICKBANK
https://t.co/MI50oBQYYD",United Kingdom ,4983,464,21063,9,"“Some people want it to happen, some wish it would happen, and others make it happen.”

- MJ

@korf_morgan 

#motivationalquotes #baller #nike #girlshoop #moves #finishes #trusttheprocess #playtoinspire https://t.co/j0Hy9PM4wk",[]
405,jane__eden,"I am a bot made by @edenconserve maintained by @fanny_codes. Creating awareness on #conservation, #endangeredspecies & #climatechange.
The Earth Needs a Voice!","Kampala, Uganda",669,3769,348771,45,"Just your weekly reminder to BOYCOTT .@nikestore #Nike

...the bitter reality that one of the world’s best-known brands is one of the biggest contributors to the largest terrestrial slaughter of #wildlife in the world #kangaroos

#soccer
#Shoes
#AJP ✊

▶ https://t.co/PzAMRvt2fz https://t.co/dZxH5I1NsX",['Nike']
406,1r4M1r4,Welcome! Sports Fan - Huge F1 fan🏁🏎 - entrepreneur👨‍💻,,1,4,5,0,"*WITHOUT THE 1r4* If this was on a Nike shirt would you wear it? leave your thoughts down below!

#Nike #GraphicDesign #Shirt https://t.co/wvBCFZ6dZQ","['Nike', 'GraphicDesign', 'Shirt']"
407,hugeself_,"WINNER 💙💙💙💙 EARTHMIX BKPP PERTHSAINT | TAY GAWIN FIRST MOND NANI NANON 🌈 DARA 🧡 BIGBANG 💛 AKMU, IKON, BP, TREASURE, INTO1 🤍 YAOI 💫 INSEOS 🤝 HANGERS",Philippines,703,178,158592,119,"#GDRAGON as 'The Creator' and 'King of Kpop' by Nike ✔️👑.
#peaceminusone #kwondo1 #nike https://t.co/mF6SKnfqcN","['GDRAGON', 'peaceminusone', 'kwondo1', 'nike']"
408,4N1m4l_l0v3R,"Entrepreneur! 👔
Archer! 🏹🎯
Dog/animal lover! 🐶🧡
IT nerd! 👨‍💻
GTA V Gamer! 💻",Planet Earth,2395,1895,81534,45,"Just your weekly reminder to BOYCOTT .@nikestore #Nike

...the bitter reality that one of the world’s best-known brands is one of the biggest contributors to the largest terrestrial slaughter of #wildlife in the world #kangaroos

#soccer
#Shoes
#AJP ✊

▶ https://t.co/PzAMRvt2fz https://t.co/dZxH5I1NsX",['Nike']
409,4N1m4l_l0v3R,"Entrepreneur! 👔
Archer! 🏹🎯
Dog/animal lover! 🐶🧡
IT nerd! 👨‍💻
GTA V Gamer! 💻",Planet Earth,2395,1895,81534,13,"@nikestore @Jumpman23 Kangaroos are NOT shoes!
Every Kangaroo killed IS WILDLIFE 
NOT YOURS TO MASSACRE #NIKE
#NIKEKANGAROOMASSACRE 
-auspol https://t.co/Fu0cxzz3IX",['NIKE']
410,4N1m4l_l0v3R,"Entrepreneur! 👔
Archer! 🏹🎯
Dog/animal lover! 🐶🧡
IT nerd! 👨‍💻
GTA V Gamer! 💻",Planet Earth,2395,1895,81534,17,"@adidasfootball @WEURO2022 @MapiLeon16 We all know that you AND #nike slaughter kangaroos for shoes.
Every Kangaroo killed IS WILDLIFE 
A review to prove that you are UNETHICAL is coming.

#adidaskangaroomassacre
#NIKEKANGAROOMASSACRE https://t.co/8WYHM31q1d",['nike']
411,SailorMoon6689,,,7,0,5,0,"Best @Kyrieirving X @Nikbasketball collaboration so far. Is the basketball and shoe trade wise?

#nike  #nikebasketball  #KyrieIrving  #kyrie  #NBA  #baskeball  #SpongeBob https://t.co/1cULb9B2I2","['nike', 'nikebasketball', 'KyrieIrving', 'kyrie', 'NBA', 'baskeball', 'SpongeBob']"
412,Ray_clan_1,"artist/artiste
Carpenter 🦾
Writer🌟
The star from the East 🔭🌟🌃",Deep Ville ,203,25,213,0,"I'm just a legend in the making
#Legend #king #thestarfromtheeast #aztecharcum #BreakingNews #Rockstar #illuminate #creation #photographylovers #Fashionista #Nike #BETAwards #JayZ https://t.co/olXzKGSsoi","['Legend', 'king', 'thestarfromtheeast', 'aztecharcum', 'BreakingNews', 'Rockstar', 'illuminate', 'creation', 'photographylovers', 'Fashionista', 'Nike', 'BETAwards', 'JayZ']"
413,KangarooBurrag1,Wildlife Activist. Indigenous Knowledge Holder. Writer.🌱#PTSD. I’m back! Aunty Ro 😊🦘,,47,45,286,1,"by #MarkPearsons staffers when my Aboriginality was publicly questioned re myself being known as an Aunty,remembering I had worked with AJP &amp; Mark for years. And now because I dared to correct #AJPNSW re #kleather &amp; #Nike I’m blocked. Great look for #NAIDOCWeek2022 eh AJPNSW. https://t.co/qtSh2zejkU",['MarkPearsons']
414,GoodDay3888,Fight For Freedom - Wake Up People -  Take Down CCP,,1262,1295,69443,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
415,Emma_of_Anam,Graphics Designer,,158,256,73,1,"Shoe collection UI design 😃

#instagramdown #BLACKPINK #JungKook #StrangerThings4 #instagramdown #matura2022 #itshappening #ASUU #Bitcoin #design #uidesign #ui #uiux #LogoDesign #Logodesigner #LISA #NikeFootball #nike #nikeairforce1 #Trending https://t.co/CyDq6Qjn6d","['instagramdown', 'BLACKPINK', 'JungKook', 'StrangerThings4', 'instagramdown', 'matura2022', 'itshappening', 'ASUU', 'Bitcoin', 'design', 'uidesign', 'ui', 'uiux', 'LogoDesign', 'Logodesigner', 'LISA', 'NikeFootball', 'nike', 'nikeairforce1', 'Trending']"
416,KangarooBurrag1,Wildlife Activist. Indigenous Knowledge Holder. Writer.🌱#PTSD. I’m back! Aunty Ro 😊🦘,,47,45,286,1,"by #MarkPearsons staffers when my Aboriginality was publicly questioned re myself being known as an Aunty,remembering I had worked with AJP &amp; Mark for years. And now because I dared to correct #AJPNSW re #kleather &amp; #Nike I’m blocked. Great look for #NAIDOCWeek2022 eh AJPNSW. https://t.co/qtSh2zejkU","['MarkPearsons', 'AJPNSW', 'kleather', 'Nike', 'NAIDOCWeek2022']"
417,hornkenjr,,"TInley Park, IL",250,73,639,0,Looking forward to putting them on! #SNKRS #jordan1 #Nike #kicks #hightops https://t.co/en8xNJDaVi,"['SNKRS', 'jordan1', 'Nike', 'kicks', 'hightops']"
418,NathanHernadez,,"Washington, USA",34,4,129,4,#Nike Florida Is Doing Me Sum Justice. https://t.co/ssx4lgYYEm,['Nike']
419,MoonLig97976757,Contact WeChat ID: Moon19891019,,6,1,6,0,Do you guys know what the standard Off White AF1 Mids SP soles will look like? #nike https://t.co/QUXH6nGwRf,['nike']
420,swooshsupply,"Nike Releases, Restocks, and News by @712LINKS • tweets contain affiliate links","Beaverton, OR",5,30413,21334,0,"Now available on #Nike US.
Jordan 23 Engineered Tee.
—&gt; https://t.co/e0Aytw4G2B  #ad https://t.co/O1KBD9o9UW","['Nike', 'ad']"
421,earthmatterg,,"Melbourne, Victoria",293,367,170414,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
422,Daniescloset702,"Joey Ellis’s Wife, Dominique & Donavon Ellis’s Mother, Business Owner, 30 Years of Staffing the Las Vegas Valley, Proud Las Vegan, & Woman that LOVES GOD...",,131,41,3553,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike: https://t.co/hmgEXsNZxl https://t.co/HXIiTuaMBk,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike']"
423,brandbazzar,we sell on EBAY,"West Hartford, CT",3959,1874,1920568,0,https://t.co/9jwAn3pA9k #NIKE Men Size L Navy Blue Full Zip Hoodie #cotton https://t.co/nHFInwtftv,"['NIKE', 'cotton']"
424,kaitlynmorgan00,"CCHS 🎓 class of 2020

Make sure to check out my Poshmark closet! Link listed below!","Alabama, USA",103,63,1097,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Desert_Exchange @PoshVb757 #poshmark #fashion #style #shopmycloset #agolde #nike #handcrafted: https://t.co/mXlgKicFBi https://t.co/Vt0MjQ6B2I,"['poshmark', 'fashion', 'style', 'shopmycloset', 'agolde', 'nike', 'handcrafted']"
425,MartaCloset,"Mom of 3 teenagers, @poshmark addict, nature lover. I love to share my closet @martamaz as well as others❤",,300,775,3824,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #victoriassecret #americanrag: https://t.co/qDy3iXGPel https://t.co/BBN11HzNxZ,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'victoriassecret', 'americanrag']"
